responsable,direccion,unidadejec,codigounico,idunidadejec,disa,provincia,horaatencion,id,categoria,telefeno,idred,situacion,clasificacion,departamento,inicioactividad,codigounico2,nombrerazonsocial,idautosanit,distrito,ubigeo,tipodocumentocategoria,estado,institucion,red,condicion,fecha_inspecion,tipo,numerocategoria,microred,inspecion,idmicrored,query_primary,query_secondary,query_fallback,latitude,longitude,geocode_source,geocode_confidence,geocode_level,geocode_status,geocode_notes,geocode_priority,geocode_query_used,geocode_attempts,geocode_provider,geocode_timestamp,geocode_display_name,geocode_type,geocode_importance,geocode_bbox,lat_round,lon_round
,AVENIDA AV. GRAU S/N MONTERON S/N AV. GRAU S/N MONTERON MARCAVELICA SULLANA PIURA,,2036,,,SULLANA,,1978,,,,,,PIURA,,2036,PUESTO DE SALUD MONTERON,,MARCAVELICA,200605,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD MONTERON, MARCAVELICA, SULLANA, PIURA, PERU","AVENIDA AV. GRAU S/N MONTERON S/N AV. GRAU S/N MONTERON MARCAVELICA SULLANA PIURA, MARCAVELICA, SULLANA, PIURA, PERU","MARCAVELICA, SULLANA, PIURA, PERU",-4.5364131,-80.7924755,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"MARCAVELICA, SULLANA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:09:53.305942,"Marcavelica, Sullana, Piura, Perú",administrative,0.3382445921771202,"['-4.9041875', '-4.1687968', '-80.9377051', '-80.6290312']",-4.53641,-80.79248
,OTROS CASERIO VISTA FLORIDA - MARCAVELICA CASERIO VISTA FLORIDA - MARCAVELICA MARCAVELICA SULLANA PIURA,,2039,,,SULLANA,,1981,,,,,,PIURA,,2039,PUESTO DE SALUD VISTA FLORIDA,,MARCAVELICA,200605,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD VISTA FLORIDA, MARCAVELICA, SULLANA, PIURA, PERU","OTROS CASERIO VISTA FLORIDA - MARCAVELICA CASERIO VISTA FLORIDA - MARCAVELICA MARCAVELICA SULLANA PIURA, MARCAVELICA, SULLANA, PIURA, PERU","MARCAVELICA, SULLANA, PIURA, PERU",-4.5364131,-80.7924755,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"MARCAVELICA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:10:05.427634,"Marcavelica, Sullana, Piura, Perú",administrative,0.3382445921771202,"['-4.9041875', '-4.1687968', '-80.9377051', '-80.6290312']",-4.53641,-80.79248
,OTROS BARRIO CENTRO S-N LA QUINTA BARRIO CENTRO S-N LA QUINTA MARCAVELICA SULLANA PIURA,,2041,,,SULLANA,,1983,,,,,,PIURA,,2041,PUESTO DE SALUD LA QUINTA,,MARCAVELICA,200605,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA QUINTA, MARCAVELICA, SULLANA, PIURA, PERU","OTROS BARRIO CENTRO S-N LA QUINTA BARRIO CENTRO S-N LA QUINTA MARCAVELICA SULLANA PIURA, MARCAVELICA, SULLANA, PIURA, PERU","MARCAVELICA, SULLANA, PIURA, PERU",-4.5364131,-80.7924755,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"MARCAVELICA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:10:15.532214,"Marcavelica, Sullana, Piura, Perú",administrative,0.3382445921771202,"['-4.9041875', '-4.1687968', '-80.9377051', '-80.6290312']",-4.53641,-80.79248
,OTROS CASERIO LA PEÑA -LA HORCA CASERIO LA PEÑA -LA HORCA QUERECOTILLO SULLANA PIURA,,2053,,,SULLANA,,1994,,,,,,PIURA,,2053,PUESTO DE SALUD LA PEÑA - LA HORCA,,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA PEÑA - LA HORCA, QUERECOTILLO, SULLANA, PIURA, PERU","OTROS CASERIO LA PEÑA -LA HORCA CASERIO LA PEÑA -LA HORCA QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",-4.7434023,-80.61271,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"QUERECOTILLO, SULLANA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:11:06.203877,"Querecotillo, Sullana, Piura, Perú",administrative,0.3146179042636486,"['-4.8652950', '-4.6217402', '-80.6808261', '-80.5092579']",-4.7434,-80.61271
,OTROS LA MARGARITA LA MARGARITA QUERECOTILLO SULLANA PIURA,,2054,,,SULLANA,,1995,,,,,,PIURA,,2054,PUESTO DE SALUD LA MARGARITA,,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA MARGARITA, QUERECOTILLO, SULLANA, PIURA, PERU","OTROS LA MARGARITA LA MARGARITA QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",-4.7434023,-80.61271,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"QUERECOTILLO, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:11:12.430735,"Querecotillo, Sullana, Piura, Perú",administrative,0.3146179042636486,"['-4.8652950', '-4.6217402', '-80.6808261', '-80.5092579']",-4.7434,-80.61271
,OTROS CASERIO SANTA VICTORIA CASERIO SANTA VICTORIA QUERECOTILLO SULLANA PIURA,,2055,,,SULLANA,,1996,,,,,,PIURA,,2055,PUESTO SALUD SANTA VICTORIA,,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD SANTA VICTORIA, QUERECOTILLO, SULLANA, PIURA, PERU","OTROS CASERIO SANTA VICTORIA CASERIO SANTA VICTORIA QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",-4.7434023,-80.61271,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"QUERECOTILLO, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:11:18.490901,"Querecotillo, Sullana, Piura, Perú",administrative,0.3146179042636486,"['-4.8652950', '-4.6217402', '-80.6808261', '-80.5092579']",-4.7434,-80.61271
,OTROS CASERIO STA. CRUZ CASERIO STA. CRUZ QUERECOTILLO SULLANA PIURA,,2057,,,SULLANA,,1998,,,,,,PIURA,,2057,PUESTO DE SALUD SANTA CRUZ,,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SANTA CRUZ, QUERECOTILLO, SULLANA, PIURA, PERU","OTROS CASERIO STA. CRUZ CASERIO STA. CRUZ QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",-4.7434023,-80.61271,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"QUERECOTILLO, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:11:27.152587,"Querecotillo, Sullana, Piura, Perú",administrative,0.3146179042636486,"['-4.8652950', '-4.6217402', '-80.6808261', '-80.5092579']",-4.7434,-80.61271
,CALLE CALLE BOLIVAR S/N - MIRAFLORES S/N CALLE BOLIVAR S/N - MIRAFLORES SALITRAL SULLANA PIURA,,2059,,,SULLANA,,2000,,,,,,PIURA,,2059,PUESTO DE SALUD MIRAFLORES,,SALITRAL,200608,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD MIRAFLORES, SALITRAL, SULLANA, PIURA, PERU","CALLE CALLE BOLIVAR S/N - MIRAFLORES S/N CALLE BOLIVAR S/N - MIRAFLORES SALITRAL SULLANA PIURA, SALITRAL, SULLANA, PIURA, PERU","SALITRAL, SULLANA, PIURA, PERU",-4.841207,-80.6852047,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"SALITRAL, SULLANA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:11:40.190329,"Salitral, Sullana, Piura, Perú",administrative,0.306026056337308,"['-4.8931836', '-4.7893222', '-80.7009299', '-80.6563985']",-4.84121,-80.6852
,OTROS CASERIO ENCUENTRO DE PILARES CASERIO ENCUENTRO DE PILARES LANCONES SULLANA PIURA,,2061,,,SULLANA,,2002,,,,,,PIURA,,2061,PUESTO DE SALUD ENCUENTRO DE PILARES,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD ENCUENTRO DE PILARES, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO ENCUENTRO DE PILARES CASERIO ENCUENTRO DE PILARES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:11:52.346649,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO JAHUAY NEGRO - LANCONES CASERIO JAHUAY NEGRO - LANCONES LANCONES SULLANA PIURA,,2062,,,SULLANA,,2003,,,,,,PIURA,,2062,PUESTO DE SALUD JAHUAY NEGRO,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD JAHUAY NEGRO, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO JAHUAY NEGRO - LANCONES CASERIO JAHUAY NEGRO - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:11:58.645841,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO HUASIMAL DE LA SOLANA CASERIO HUASIMAL DE LA SOLANA LANCONES SULLANA PIURA,,2063,,,SULLANA,,2004,,,,,,PIURA,,2063,PUESTO DE SALUD HUASIMAL DE LA SOLANA,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD HUASIMAL DE LA SOLANA, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO HUASIMAL DE LA SOLANA CASERIO HUASIMAL DE LA SOLANA LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:05.048621,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO PLAYAS DE ROMERO CASERIO PLAYAS DE ROMERO LANCONES SULLANA PIURA,,2064,,,SULLANA,,2005,,,,,,PIURA,,2064,PUESTO DE SALUD PLAYAS DE ROMERO,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PLAYAS DE ROMERO, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO PLAYAS DE ROMERO CASERIO PLAYAS DE ROMERO LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:11.574881,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO QUEBRADA SECA CASERIO QUEBRADA SECA LANCONES SULLANA PIURA,,2066,,,SULLANA,,2007,,,,,,PIURA,,2066,PUESTO DE SALUD QUEBRADA SECA,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD QUEBRADA SECA, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO QUEBRADA SECA CASERIO QUEBRADA SECA LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:20.702387,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO EL PITAYO DISTRITO LANCONES PROVINCIA SULLANA DEPARTAMENTO PIURA,,2067,,,SULLANA,,2008,,,,,,PIURA,,2067,PUESTO DE SALUD EL PITAYO,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD EL PITAYO, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO EL PITAYO DISTRITO LANCONES PROVINCIA SULLANA DEPARTAMENTO PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:26.924430,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO CHILACO PELADOS CASERIO CHILACO PELADOS LANCONES SULLANA PIURA,,2068,,,SULLANA,,2009,,,,,,PIURA,,2068,PUESTO DE SALUD CHILACO PELADOS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CHILACO PELADOS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO CHILACO PELADOS CASERIO CHILACO PELADOS LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:32.693125,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO PILARES CASERIO PILARES LANCONES SULLANA PIURA,,2069,,,SULLANA,,2010,,,,,,PIURA,,2069,PUESTO DE SALUD PILARES,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PILARES, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO PILARES CASERIO PILARES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:37.814872,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO CHORRERA DE PULGUERAS CASERIO CHORRERA DE PULGUERAS LANCONES SULLANA PIURA,,2070,,,SULLANA,,2011,,,,,,PIURA,,2070,PUESTO DE SALUD CHORRERA DE PULGUERAS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CHORRERA DE PULGUERAS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO CHORRERA DE PULGUERAS CASERIO CHORRERA DE PULGUERAS LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:43.373429,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERÍO LA PEÑITA - LANCONES CASERÍO LA PEÑITA - LANCONES LANCONES SULLANA PIURA,,2071,,,SULLANA,,2012,,,,,,PIURA,,2071,PUESTO DE SALUD LA PEÑITA - LANCONES,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA PEÑITA - LANCONES, LANCONES, SULLANA, PIURA, PERU","OTROS CASERÍO LA PEÑITA - LANCONES CASERÍO LA PEÑITA - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:49.706637,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO CASAS QUEMADAS - LANCONES CASERIO CASAS QUEMADAS - LANCONES LANCONES SULLANA PIURA,,2072,,,SULLANA,,2013,,,,,,PIURA,,2072,PUESTO DE SALUD CASAS QUEMADAS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CASAS QUEMADAS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO CASAS QUEMADAS - LANCONES CASERIO CASAS QUEMADAS - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:12:56.043205,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS BARRIO PLOMO S/N. EL ALTO S/N BARRIO PLOMO S/N. EL ALTO EL ALTO TALARA PIURA,,2082,,,TALARA,,2023,,,,,,PIURA,,2082,EL ALTO,,EL ALTO,200702,,ACTIVO,,,ACTIVO,,,,,,,"EL ALTO, EL ALTO, TALARA, PIURA, PERU","OTROS BARRIO PLOMO S/N. EL ALTO S/N BARRIO PLOMO S/N. EL ALTO EL ALTO TALARA PIURA, EL ALTO, TALARA, PIURA, PERU","EL ALTO, TALARA, PIURA, PERU",-4.2679,-81.2191059,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"EL ALTO, EL ALTO, TALARA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:13:26.998830,"El Alto, Talara, Piura, Perú",village,0.1274386950599089,"['-4.2879000', '-4.2479000', '-81.2391059', '-81.1991059']",-4.2679,-81.21911
,OTROS CASERIO ENCUENTRO DE ROMEROS CASERIO ENCUENTRO DE ROMEROS LANCONES SULLANA PIURA,,6709,,,SULLANA,,6526,,,,,,PIURA,,6709,PUESTO DE SALUD ENCUENTRO DE ROMEROS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD ENCUENTRO DE ROMEROS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO ENCUENTRO DE ROMEROS CASERIO ENCUENTRO DE ROMEROS LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:41.014754,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO JAMBUR PAIMAS CASERIO JAMBUR PAIMAS PAIMAS AYABACA PIURA,,6790,,,AYABACA,,6595,,,,,,PIURA,,6790,PUESTO DE SALUD JAMBUR,,PAIMAS,200207,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD JAMBUR, PAIMAS, AYABACA, PIURA, PERU","OTROS CASERIO JAMBUR PAIMAS CASERIO JAMBUR PAIMAS PAIMAS AYABACA PIURA, PAIMAS, AYABACA, PIURA, PERU","PAIMAS, AYABACA, PIURA, PERU",-4.6534463,-80.0176435,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"PAIMAS, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:47.539035,"Paimas, Ayabaca, Piura, Perú",administrative,0.3245597611328047,"['-4.7426463', '-4.5645567', '-80.1534199', '-79.8770704']",-4.65345,-80.01764
,OTROS CASERIO CHALACALA ALTA - BELLAVISTA CASERIO CHALACALA ALTA - BELLAVISTA SULLANA SULLANA PIURA,,6935,,,SULLANA,,6725,,,,,,PIURA,,6935,PUESTO DE SALUD CHALACALA ALTA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CHALACALA ALTA, SULLANA, SULLANA, PIURA, PERU","OTROS CASERIO CHALACALA ALTA - BELLAVISTA CASERIO CHALACALA ALTA - BELLAVISTA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:53.647687,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS CASERIO VENADOS - LANCONES CASERIO VENADOS - LANCONES LANCONES SULLANA PIURA,,7104,,,SULLANA,,6889,,,,,,PIURA,,7104,PUESTO DE SALUD VENADOS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD VENADOS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO VENADOS - LANCONES CASERIO VENADOS - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:13:59.938860,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,OTROS CASERIO CP5 CASERIO CP5 LAS LOMAS PIURA PIURA,,7173,,,PIURA,,6954,,,,,,PIURA,,7173,PUESTO DE SALUD CP-5,,LAS LOMAS,200111,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CP-5, LAS LOMAS, PIURA, PIURA, PERU","OTROS CASERIO CP5 CASERIO CP5 LAS LOMAS PIURA PIURA, LAS LOMAS, PIURA, PIURA, PERU","LAS LOMAS, PIURA, PIURA, PERU",-4.7076581,-80.1040871,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LAS LOMAS, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:07.374391,"Las Lomas, Piura, Perú",administrative,0.3504960478298851,"['-4.8305878', '-4.5851075', '-80.3711757', '-80.0084531']",-4.70766,-80.10409
,OTROS CENTRO POBLADO GIGANTE CENTRO POBLADO GIGANTE AYABACA AYABACA PIURA,,7320,,,AYABACA,,7095,,,,,,PIURA,,7320,PUESTO DE SALUD GIGANTE,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD GIGANTE, AYABACA, AYABACA, PIURA, PERU","OTROS CENTRO POBLADO GIGANTE CENTRO POBLADO GIGANTE AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",-4.6400714,-79.7152245,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"AYABACA, AYABACA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:12.364802,"Ayabaca, Distrito de Ayabaca, Ayabaca, Piura, Perú",town,0.3107481395685246,"['-4.6800714', '-4.6000714', '-79.7552245', '-79.6752245']",-4.64007,-79.71522
,OTROS CASERIO BLAS -LANCONES CASERIO BLAS -LANCONES LANCONES SULLANA PIURA,,7721,,,SULLANA,,7214,,,,,,PIURA,,7721,PUESTO DE SALUD BLAS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD BLAS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO BLAS -LANCONES CASERIO BLAS -LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",-4.4252883,-80.5916729,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"LANCONES, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:19.854668,"Lancones, Sullana, Piura, Perú",administrative,0.3649233439058235,"['-4.7709981', '-4.0793275', '-80.7697597', '-80.2014805']",-4.42529,-80.59167
,CALLE CALLE RODRIGUEZ N° 284 CALLE RODRIGUEZ N° 284 QUERECOTILLO SULLANA PIURA,,10418,,,SULLANA,,10381,,,,,,PIURA,,10418,CENTRO DE INVESTIGACIÓN Y CAPACITACION EN ENTOMOLOGIA - CICE.,,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE INVESTIGACIÓN Y CAPACITACION EN ENTOMOLOGIA - CICE., QUERECOTILLO, SULLANA, PIURA, PERU","CALLE CALLE RODRIGUEZ N° 284 CALLE RODRIGUEZ N° 284 QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",-4.7434023,-80.61271,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"QUERECOTILLO, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:24.836575,"Querecotillo, Sullana, Piura, Perú",administrative,0.3146179042636486,"['-4.8652950', '-4.6217402', '-80.6808261', '-80.5092579']",-4.7434,-80.61271
,OTROS TRANSVERSAL TUMBES S/N S/N TRANSVERSAL TUMBES S/N SULLANA SULLANA PIURA,,10422,,,SULLANA,,10393,,,,,,PIURA,,10422,LABORATORIO REFERENCIAL DE SALUD LUCIANO CASTILLO COLONNA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"LABORATORIO REFERENCIAL DE SALUD LUCIANO CASTILLO COLONNA, SULLANA, SULLANA, PIURA, PERU","OTROS TRANSVERSAL TUMBES S/N S/N TRANSVERSAL TUMBES S/N SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:14:29.972716,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
