responsable,direccion,unidadejec,codigounico,idunidadejec,disa,provincia,horaatencion,id,categoria,telefeno,idred,situacion,clasificacion,departamento,inicioactividad,codigounico2,nombrerazonsocial,idautosanit,distrito,ubigeo,tipodocumentocategoria,estado,institucion,red,condicion,fecha_inspecion,tipo,numerocategoria,microred,inspecion,idmicrored,query_primary,query_secondary,query_fallback,latitude,longitude,geocode_source,geocode_confidence,geocode_level,geocode_status,geocode_notes,geocode_priority
,OTROS BARRIO PRIMAVERA A- 100 LOBITOS BARRIO PRIMAVERA A- 100 LOBITOS LOBITOS TALARA PIURA,,2077,,,TALARA,,2018,,,,,,PIURA,,2077,PUESTO DE SALUD LOBITOS,,LOBITOS,200704,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LOBITOS, LOBITOS, TALARA, PIURA, PERU","OTROS BARRIO PRIMAVERA A- 100 LOBITOS BARRIO PRIMAVERA A- 100 LOBITOS LOBITOS TALARA PIURA, LOBITOS, TALARA, PIURA, PERU","LOBITOS, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS ALFONSO UGARTE S/N VICHAYAL S/N ALFONSO UGARTE S/N VICHAYAL VICHAYAL PAITA PIURA,,2078,,,PAITA,,2019,,,,,,PIURA,,2078,CENTRO DE SALUD VICHAYAL,,VICHAYAL,200507,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD VICHAYAL, VICHAYAL, PAITA, PIURA, PERU","OTROS ALFONSO UGARTE S/N VICHAYAL S/N ALFONSO UGARTE S/N VICHAYAL VICHAYAL PAITA PIURA, VICHAYAL, PAITA, PIURA, PERU","VICHAYAL, PAITA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO MIRAMAR CASERIO MIRAMAR VICHAYAL PAITA PIURA,,2079,,,PAITA,,2020,,,,,,PIURA,,2079,PUESTO DE SALUD MIRAMAR,,VICHAYAL,200507,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD MIRAMAR, VICHAYAL, PAITA, PIURA, PERU","OTROS CASERIO MIRAMAR CASERIO MIRAMAR VICHAYAL PAITA PIURA, VICHAYAL, PAITA, PIURA, PERU","VICHAYAL, PAITA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,AVENIDA AV. PANAMERICANA NORTE S/N ORGANOS S/N AV. PANAMERICANA NORTE S/N ORGANOS LOS ORGANOS TALARA PIURA,,2080,,,TALARA,,2021,,,,,,PIURA,,2080,"CENTRO DE SALUD ""LOS ORGANOS""",,LOS ORGANOS,200705,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD ""LOS ORGANOS"", LOS ORGANOS, TALARA, PIURA, PERU","AVENIDA AV. PANAMERICANA NORTE S/N ORGANOS S/N AV. PANAMERICANA NORTE S/N ORGANOS LOS ORGANOS TALARA PIURA, LOS ORGANOS, TALARA, PIURA, PERU","LOS ORGANOS, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS SANCHEZ CERRO S-N EL ÑURO SANCHEZ CERRO S-N EL ÑURO LOS ORGANOS TALARA PIURA,,2081,,,TALARA,,2022,,,,,,PIURA,,2081,PUESTO DE SALUD EL ÑURO,,LOS ORGANOS,200705,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD EL ÑURO, LOS ORGANOS, TALARA, PIURA, PERU","OTROS SANCHEZ CERRO S-N EL ÑURO SANCHEZ CERRO S-N EL ÑURO LOS ORGANOS TALARA PIURA, LOS ORGANOS, TALARA, PIURA, PERU","LOS ORGANOS, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS BARRIO PLOMO S/N. EL ALTO S/N BARRIO PLOMO S/N. EL ALTO EL ALTO TALARA PIURA,,2082,,,TALARA,,2023,,,,,,PIURA,,2082,EL ALTO,,EL ALTO,200702,,ACTIVO,,,ACTIVO,,,,,,,"EL ALTO, EL ALTO, TALARA, PIURA, PERU","OTROS BARRIO PLOMO S/N. EL ALTO S/N BARRIO PLOMO S/N. EL ALTO EL ALTO TALARA PIURA, EL ALTO, TALARA, PIURA, PERU","EL ALTO, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CALETA CABO BLANCO- EL ALTO DISTRITO EL ALTO PROVINCIA TALARA DEPARTAMENTO PIURA,,2083,,,TALARA,,2024,,,,,,PIURA,,2083,PUESTO DE SALUD CABO BLANCO,,EL ALTO,200702,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CABO BLANCO, EL ALTO, TALARA, PIURA, PERU","OTROS CALETA CABO BLANCO- EL ALTO DISTRITO EL ALTO PROVINCIA TALARA DEPARTAMENTO PIURA, EL ALTO, TALARA, PIURA, PERU","EL ALTO, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,AVENIDA AVENIDA GRAU N° 645 AVENIDA GRAU N° 645 MANCORA TALARA PIURA,,6627,,,TALARA,,6467,,,,,,PIURA,,6627,CENTRO DE SALUD MANCORA,,MANCORA,200706,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MANCORA, MANCORA, TALARA, PIURA, PERU","AVENIDA AVENIDA GRAU N° 645 AVENIDA GRAU N° 645 MANCORA TALARA PIURA, MANCORA, TALARA, PIURA, PERU","MANCORA, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO ENCUENTRO DE ROMEROS CASERIO ENCUENTRO DE ROMEROS LANCONES SULLANA PIURA,,6709,,,SULLANA,,6526,,,,,,PIURA,,6709,PUESTO DE SALUD ENCUENTRO DE ROMEROS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD ENCUENTRO DE ROMEROS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO ENCUENTRO DE ROMEROS CASERIO ENCUENTRO DE ROMEROS LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO JAMBUR PAIMAS CASERIO JAMBUR PAIMAS PAIMAS AYABACA PIURA,,6790,,,AYABACA,,6595,,,,,,PIURA,,6790,PUESTO DE SALUD JAMBUR,,PAIMAS,200207,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD JAMBUR, PAIMAS, AYABACA, PIURA, PERU","OTROS CASERIO JAMBUR PAIMAS CASERIO JAMBUR PAIMAS PAIMAS AYABACA PIURA, PAIMAS, AYABACA, PIURA, PERU","PAIMAS, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO CHALACALA ALTA - BELLAVISTA CASERIO CHALACALA ALTA - BELLAVISTA SULLANA SULLANA PIURA,,6935,,,SULLANA,,6725,,,,,,PIURA,,6935,PUESTO DE SALUD CHALACALA ALTA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CHALACALA ALTA, SULLANA, SULLANA, PIURA, PERU","OTROS CASERIO CHALACALA ALTA - BELLAVISTA CASERIO CHALACALA ALTA - BELLAVISTA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO VENADOS - LANCONES CASERIO VENADOS - LANCONES LANCONES SULLANA PIURA,,7104,,,SULLANA,,6889,,,,,,PIURA,,7104,PUESTO DE SALUD VENADOS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD VENADOS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO VENADOS - LANCONES CASERIO VENADOS - LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO CP5 CASERIO CP5 LAS LOMAS PIURA PIURA,,7173,,,PIURA,,6954,,,,,,PIURA,,7173,PUESTO DE SALUD CP-5,,LAS LOMAS,200111,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CP-5, LAS LOMAS, PIURA, PIURA, PERU","OTROS CASERIO CP5 CASERIO CP5 LAS LOMAS PIURA PIURA, LAS LOMAS, PIURA, PIURA, PERU","LAS LOMAS, PIURA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CENTRO POBLADO GIGANTE CENTRO POBLADO GIGANTE AYABACA AYABACA PIURA,,7320,,,AYABACA,,7095,,,,,,PIURA,,7320,PUESTO DE SALUD GIGANTE,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD GIGANTE, AYABACA, AYABACA, PIURA, PERU","OTROS CENTRO POBLADO GIGANTE CENTRO POBLADO GIGANTE AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,AVENIDA AV. FELIPE SANTIAGO SALAVERRY TALARA AV. FELIPE SANTIAGO SALAVERRY TALARA PARIÑAS TALARA PIURA,,7718,,,TALARA,,7211,,,,,,PIURA,,7718,PUESTO DE SALUD FELIPE SANTIAGO SALAVERRY,,PARIÑAS,200701,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD FELIPE SANTIAGO SALAVERRY, PARIÑAS, TALARA, PIURA, PERU","AVENIDA AV. FELIPE SANTIAGO SALAVERRY TALARA AV. FELIPE SANTIAGO SALAVERRY TALARA PARIÑAS TALARA PIURA, PARIÑAS, TALARA, PIURA, PERU","PARIÑAS, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO BLAS -LANCONES CASERIO BLAS -LANCONES LANCONES SULLANA PIURA,,7721,,,SULLANA,,7214,,,,,,PIURA,,7721,PUESTO DE SALUD BLAS,,LANCONES,200604,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD BLAS, LANCONES, SULLANA, PIURA, PERU","OTROS CASERIO BLAS -LANCONES CASERIO BLAS -LANCONES LANCONES SULLANA PIURA, LANCONES, SULLANA, PIURA, PERU","LANCONES, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,CALLE CALLE RODRIGUEZ N° 284 CALLE RODRIGUEZ N° 284 QUERECOTILLO SULLANA PIURA,,10418,,,SULLANA,,10381,,,,,,PIURA,,10418,CENTRO DE INVESTIGACIÓN Y CAPACITACION EN ENTOMOLOGIA - CICE.,,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE INVESTIGACIÓN Y CAPACITACION EN ENTOMOLOGIA - CICE., QUERECOTILLO, SULLANA, PIURA, PERU","CALLE CALLE RODRIGUEZ N° 284 CALLE RODRIGUEZ N° 284 QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS TRANSVERSAL TUMBES S/N S/N TRANSVERSAL TUMBES S/N SULLANA SULLANA PIURA,,10422,,,SULLANA,,10393,,,,,,PIURA,,10422,LABORATORIO REFERENCIAL DE SALUD LUCIANO CASTILLO COLONNA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"LABORATORIO REFERENCIAL DE SALUD LUCIANO CASTILLO COLONNA, SULLANA, SULLANA, PIURA, PERU","OTROS TRANSVERSAL TUMBES S/N S/N TRANSVERSAL TUMBES S/N SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO PICHONES BAJO-LAS LOMAS CASERIO PICHONES BAJO-LAS LOMAS LAS LOMAS PIURA PIURA,,10421,,,PIURA,,10398,,,,,,PIURA,,10421,PUESTO DE SALUD PICHONES BAJO,,LAS LOMAS,200111,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PICHONES BAJO, LAS LOMAS, PIURA, PIURA, PERU","OTROS CASERIO PICHONES BAJO-LAS LOMAS CASERIO PICHONES BAJO-LAS LOMAS LAS LOMAS PIURA PIURA, LAS LOMAS, PIURA, PIURA, PERU","LAS LOMAS, PIURA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS COMUNIDAD CAMPESIAN DE JORAS COMUNIDAD CAMPESIAN DE JORAS AYABACA AYABACA PIURA,,10726,,,AYABACA,,10711,,,,,,PIURA,,10726,PUESTO DE SALUD JORAS,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD JORAS, AYABACA, AYABACA, PIURA, PERU","OTROS COMUNIDAD CAMPESIAN DE JORAS COMUNIDAD CAMPESIAN DE JORAS AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS COMUNIDAD CAMPESINA SOCCHABAMBA COMUNIDAD CAMPESINA SOCCHABAMBA AYABACA AYABACA PIURA,,10727,,,AYABACA,,10718,,,,,,PIURA,,10727,PUESTO DE SALUD SOCCHABAMBA,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SOCCHABAMBA, AYABACA, AYABACA, PIURA, PERU","OTROS COMUNIDAD CAMPESINA SOCCHABAMBA COMUNIDAD CAMPESINA SOCCHABAMBA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO SAUSAL DEL QUIROZ - AYABACA CASERIO SAUSAL DEL QUIROZ - AYABACA AYABACA AYABACA PIURA,,18426,,,AYABACA,,18079,,,,,,PIURA,,18426,PUESTO DE SALUD SAUSAL DEL QUIROZ,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SAUSAL DEL QUIROZ, AYABACA, AYABACA, PIURA, PERU","OTROS CASERIO SAUSAL DEL QUIROZ - AYABACA CASERIO SAUSAL DEL QUIROZ - AYABACA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO HUALCUY - AYABACA CASERIO HUALCUY - AYABACA AYABACA AYABACA PIURA,,19125,,,AYABACA,,18716,,,,,,PIURA,,19125,PUESTO DE SALUD HUALCUY,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD HUALCUY, AYABACA, AYABACA, PIURA, PERU","OTROS CASERIO HUALCUY - AYABACA CASERIO HUALCUY - AYABACA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO ANIA - AYABACA CASERIO ANIA - AYABACA AYABACA AYABACA PIURA,,19836,,,AYABACA,,19445,,,,,,PIURA,,19836,PUESTO SALUD ANIA,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD ANIA, AYABACA, AYABACA, PIURA, PERU","OTROS CASERIO ANIA - AYABACA CASERIO ANIA - AYABACA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO RODEOPAMPA - AYABACA CASERIO RODEOPAMPA - AYABACA AYABACA AYABACA PIURA,,19837,,,AYABACA,,19448,,,,,,PIURA,,19837,PUESTO DE SALUD RODEOPAMPA,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD RODEOPAMPA, AYABACA, AYABACA, PIURA, PERU","OTROS CASERIO RODEOPAMPA - AYABACA CASERIO RODEOPAMPA - AYABACA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO HUILCO - AYABACA CASERIO HUILCO - AYABACA AYABACA AYABACA PIURA,,19844,,,AYABACA,,19450,,,,,,PIURA,,19844,PUESTO DE SALUD HUILCO,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD HUILCO, AYABACA, AYABACA, PIURA, PERU","OTROS CASERIO HUILCO - AYABACA CASERIO HUILCO - AYABACA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,CARRETERA PANAMERICANA NORTE PIURA A SULLANA 21 CARRETERA PIURA A SULLANA SULLANA SULLANA PIURA,,24065,,,SULLANA,,22701,,,,,,PIURA,,24065,PUESTO DE SALUD CIENEGUILLO SUR ALTO,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CIENEGUILLO SUR ALTO, SULLANA, SULLANA, PIURA, PERU","CARRETERA PANAMERICANA NORTE PIURA A SULLANA 21 CARRETERA PIURA A SULLANA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS ASENTAMIENTO HUMANO JUAN VALER SANDOVAL S/N CH 01 ASENTAMIENTO HUMANO JUAN VALER SANDOVAL DE PAITA PAITA PAITA PIURA,,24958,,,PAITA,,23544,,,,,,PIURA,,24958,"CENTRO DE SALUD ""JUAN VALER SANDOVAL""",,PAITA,200501,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD ""JUAN VALER SANDOVAL"", PAITA, PAITA, PIURA, PERU","OTROS ASENTAMIENTO HUMANO JUAN VALER SANDOVAL S/N CH 01 ASENTAMIENTO HUMANO JUAN VALER SANDOVAL DE PAITA PAITA PAITA PIURA, PAITA, PAITA, PIURA, PERU","PAITA, PAITA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,CALLE SECTOR A E 12 NUEVA ESPERANZA CERCA AL CENTRO DE SALUD DE NUEVO SULLANA SULLANA SULLANA PIURA,,24988,,,SULLANA,,23749,,,,,,PIURA,,24988,"CENTRO DE SALUD MENTAL COMUNITARIO ""JESÚS REDENTOR""",,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO ""JESÚS REDENTOR"", SULLANA, SULLANA, PIURA, PERU","CALLE SECTOR A E 12 NUEVA ESPERANZA CERCA AL CENTRO DE SALUD DE NUEVO SULLANA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,CALLE SECTOR A E 12 BELLAVISTA SULLANA PIURA,,25214,,,SULLANA,,23752,,,,,,PIURA,,25214,"CENTRO DE SALUD MENTAL COMUNITARIO ""MADRE DEL PERPETUO SOCORRO""",,BELLAVISTA,200602,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO ""MADRE DEL PERPETUO SOCORRO"", BELLAVISTA, SULLANA, PIURA, PERU","CALLE SECTOR A E 12 BELLAVISTA SULLANA PIURA, BELLAVISTA, SULLANA, PIURA, PERU","BELLAVISTA, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,CAMINO AFIRMADO ASENTAMIENTO HUMANO ALAN GARCIA MZ. 29 29 1 EX HOSPITAL LAS MERCEDES DE PAITA PAITA PAITA PIURA,,25892,,,PAITA,,24365,,,,,,PIURA,,25892,CENTRO DE SALUD MENTAL COMUNITARIO SAN ALFONSO,,PAITA,200501,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO SAN ALFONSO, PAITA, PAITA, PIURA, PERU","CAMINO AFIRMADO ASENTAMIENTO HUMANO ALAN GARCIA MZ. 29 29 1 EX HOSPITAL LAS MERCEDES DE PAITA PAITA PAITA PIURA, PAITA, PAITA, PIURA, PERU","PAITA, PAITA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,JIRÓN SALITRAL SN 1 AL COSTADO DEL COLISEO TAMBO GRANDE PIURA PIURA,,27663,,,PIURA,,26189,,,,,,PIURA,,27663,"CENTRO DE SALUD MENTAL COMUNITARIO ""SAN GERARDO""",,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO ""SAN GERARDO"", TAMBO GRANDE, PIURA, PIURA, PERU","JIRÓN SALITRAL SN 1 AL COSTADO DEL COLISEO TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,AVENIDA A 514 1 1 TALARA ALTA ANTES DE LLEGAR AL PEAJE DE TALARA PARIÑAS TALARA PIURA,,28678,,,TALARA,,27202,,,,,,PIURA,,28678,"CENTRO DE SALUD MENTAL COMUNITARIO ""SAN CLEMENTE""",,PARIÑAS,200701,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO ""SAN CLEMENTE"", PARIÑAS, TALARA, PIURA, PERU","AVENIDA A 514 1 1 TALARA ALTA ANTES DE LLEGAR AL PEAJE DE TALARA PARIÑAS TALARA PIURA, PARIÑAS, TALARA, PIURA, PERU","PARIÑAS, TALARA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,"OTROS COMUNIDAD CAMPESINA DE CHOCAN, SECTOR TABLAS - AYABACA S/N CARRETERA ENTRE HUACHUMA Y TABLAS AYABACA AYABACA PIURA",,28663,,,AYABACA,,27207,,,,,,PIURA,,28663,PUESTO DE SALUD TABLAS,,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD TABLAS, AYABACA, AYABACA, PIURA, PERU","OTROS COMUNIDAD CAMPESINA DE CHOCAN, SECTOR TABLAS - AYABACA S/N CARRETERA ENTRE HUACHUMA Y TABLAS AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS ASENTAMIENTO HUMANO CIUDAD ROJA S2 08 ASENTAMIENTO HUMANO CIUDAD ROJA PAITA PAITA PIURA,,28853,,,PAITA,,27509,,,,,,PIURA,,28853,HOGAR PROTEGIDO,,PAITA,200501,,ACTIVO,,,ACTIVO,,,,,,,"HOGAR PROTEGIDO, PAITA, PAITA, PIURA, PERU","OTROS ASENTAMIENTO HUMANO CIUDAD ROJA S2 08 ASENTAMIENTO HUMANO CIUDAD ROJA PAITA PAITA PIURA, PAITA, PAITA, PIURA, PERU","PAITA, PAITA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,AVENIDA FERNANDO BELAUNDE TERRY P 3 CARRETERA AYABACA PAIMAS AYABACA PIURA,,31459,,,AYABACA,,29832,,,,,,PIURA,,31459,"CENTRO DE SALUD MENTAL COMUNITARIO ""EL BUEN SAMARITANO""",,PAIMAS,200207,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO ""EL BUEN SAMARITANO"", PAIMAS, AYABACA, PIURA, PERU","AVENIDA FERNANDO BELAUNDE TERRY P 3 CARRETERA AYABACA PAIMAS AYABACA PIURA, PAIMAS, AYABACA, PIURA, PERU","PAIMAS, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,CALLE RODRIGUEZ 31 1 CERCA AL CENTRO DE SALUD QUERECOTILLO SULLANA PIURA,,31452,,,SULLANA,,29833,,,,,,PIURA,,31452,"CENTRO DE SALUD MENTAL COMUNITARIO ""SEÑOR DE CHOCAN""",,QUERECOTILLO,200607,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO ""SEÑOR DE CHOCAN"", QUERECOTILLO, SULLANA, PIURA, PERU","CALLE RODRIGUEZ 31 1 CERCA AL CENTRO DE SALUD QUERECOTILLO SULLANA PIURA, QUERECOTILLO, SULLANA, PIURA, PERU","QUERECOTILLO, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,CAMINO AFIRMADO NUEVA ESPERANZA LL 22 URBANIZACION POPULAR NUEVA ESPERANZA SULLANA SULLANA PIURA,,31453,,,SULLANA,,29834,,,,,,PIURA,,31453,HOGAR PROTEGIDO DE SULLANA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"HOGAR PROTEGIDO DE SULLANA, SULLANA, SULLANA, PIURA, PERU","CAMINO AFIRMADO NUEVA ESPERANZA LL 22 URBANIZACION POPULAR NUEVA ESPERANZA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO EL CONVENTO - MALINGAS ALTO TAMBO GRANDE PIURA PIURA,,33302,,,PIURA,,31748,,,,,,PIURA,,33302,PUESTO DE SALUD EL CONVENTO,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD EL CONVENTO, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO EL CONVENTO - MALINGAS ALTO TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,"OTROS COMUNIDAD CAMPESINA ""VIRGEN DEL ROSARIO"" PILLO - SECTOR CANALES SAPILLICA AYABACA PIURA",,33304,,,AYABACA,,31749,,,,,,PIURA,,33304,PUESTO DE SALUD CANALES,,SAPILLICA,200208,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CANALES, SAPILLICA, AYABACA, PIURA, PERU","OTROS COMUNIDAD CAMPESINA ""VIRGEN DEL ROSARIO"" PILLO - SECTOR CANALES SAPILLICA AYABACA PIURA, SAPILLICA, AYABACA, PIURA, PERU","SAPILLICA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,OTROS CASERIO ARRENDAMIENTOS LAGUNAS AYABACA PIURA,,33303,,,AYABACA,,31750,,,,,,PIURA,,33303,PUESTO DE SALUD ARRENDAMIENTOS,,LAGUNAS,200204,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD ARRENDAMIENTOS, LAGUNAS, AYABACA, PIURA, PERU","OTROS CASERIO ARRENDAMIENTOS LAGUNAS AYABACA PIURA, LAGUNAS, AYABACA, PIURA, PERU","LAGUNAS, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
,AVENIDA CACERES 109 FRENTE A LA COMISARIA AYABACA AYABACA PIURA,,35130,,,AYABACA,,33193,,,,,,PIURA,,35130,"CENTRO DE SALUD MENTAL COMUNITARIO ""SEÑOR CAUTIVO DE AYABACA""",,AYABACA,200201,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD MENTAL COMUNITARIO ""SEÑOR CAUTIVO DE AYABACA"", AYABACA, AYABACA, PIURA, PERU","AVENIDA CACERES 109 FRENTE A LA COMISARIA AYABACA AYABACA PIURA, AYABACA, AYABACA, PIURA, PERU","AYABACA, AYABACA, PIURA, PERU",,,,,,PENDING,,PRIMARY
